key_id,bvid,videos,tid,tname,pic,title,pubdate,ctime,descr,duration,is_cooperation,owner_name,owner_id,aid,view,danmaku,reply,favorite,coin,share,likes,now_rank,his_rank,vt,vv,cid,short_linke_v2,pub_location
372,BV1uN411g7RT,154,173,桌游棋牌,http://i2.hdslb.com/bfs/archive/fa0efce90f1a57a766570621d000e5b43d65e5d8.jpg,三国杀劫营保魏战小游戏攻略（步数分类）,1699596767,1699596767,-,2581,0,雁在云_,331225007,493129462,378797,26,1536,4231,5573,1801,7263,0,0,0,378797,1327529306,https://b23.tv/BV1uN411g7RT,广东
373,BV1vj411a7na,1,172,手机游戏,http://i1.hdslb.com/bfs/archive/3d5a67ca35cb3406def1730949b6edbf71e1e72c.jpg,蒙恬真的可以这么秀,1699679647,1699679647,-,71,0,将令蒙恬,524733193,450868380,900860,255,465,6019,1206,1885,83319,0,0,0,900860,1328596634,https://b23.tv/BV1vj411a7na,四川
374,BV1Dj411h7bA,1,138,搞笑,http://i0.hdslb.com/bfs/archive/cd667693450d7a40ccdb6bdea8d9105b29153b9a.jpg,挑战城市暴走15公里到绵羊料理家!!!【第四期】,1699607100,1699592512,"这一期我们freestyle城市暴走15公里到了绵羊料理家！！
下一期以绵羊家为起点，暴走到下一个up主家！！
点赞10W，立刻全力暴走！！
健康生活！！积极向上！！",1222,1,雨哥到处跑,147166910,450725940,1058080,4646,1045,9702,31139,1499,122490,0,46,0,1058080,1327447942,https://b23.tv/BV1Dj411h7bA,浙江
375,BV1KM411D7rG,1,168,国产原创相关,http://i1.hdslb.com/bfs/archive/f1b8566c62b0f42be0e0d611e7df54f99008a48f.jpg,自制伍六七第四季5,1699713045,1699713045,制作难度大~求个三连，UP继续给你们肝,665,0,美尼尔动画君,316567547,535754695,243605,1142,860,5220,14024,1020,25193,0,0,0,243605,1329199007,https://b23.tv/BV1KM411D7rG,四川
376,BV1Vz4y1P7Yg,1,238,运动综合,http://i2.hdslb.com/bfs/archive/77c3376cb1b70540ab50cc6b4e370204e27bc5ff.jpg,#跳高 记录？ 干就完了 #校运会,1699582616,1699582617,-,61,0,羙宗,440942509,578183845,2786676,616,998,4556,688,810,182497,0,0,0,2786676,1327326679,https://b23.tv/BV1Vz4y1P7Yg,广东
377,BV12G411Q7Jd,1,138,搞笑,http://i2.hdslb.com/bfs/archive/76f4368c1e7ac9bfa285c9297d779957ea8d4979.jpg,婆罗门达人秀,1699783200,1699775883,给个三连和关注，领取婆罗门达人秀入场券~,77,0,善良的诚哥,1835967,408299955,242690,225,238,1371,699,463,30818,0,0,0,242690,1329845003,https://b23.tv/BV12G411Q7Jd,上海
378,BV1sw411T7wt,1,172,手机游戏,http://i2.hdslb.com/bfs/archive/a3a83158a7504e64bc380f848ccffc951967977a.jpg,【读评论】尊嘟假嘟？117说暗区要出裙子了！,1699761600,1699709766,传下去，117准备穿裙子,183,0,游戏策划117,1179443060,278317820,219550,1781,4147,3150,1245,589,22730,0,0,0,219550,1329137631,https://b23.tv/BV1sw411T7wt,广东
379,BV1Tu4y1E7aQ,1,238,运动综合,http://i1.hdslb.com/bfs/archive/9dddf256c77dd7f2c48f5fbbad7e25ac577293de.jpg,关于加强冬季跑步工作的通知,1699508859,1699508860,"文本内容来自网络
视频来自youtube",90,0,小羊跑成记,296361005,920632879,358135,212,1044,2979,1785,5603,9502,0,0,0,358135,1326464007,https://b23.tv/BV1Tu4y1E7aQ,陕西
380,BV1qe411X7jk,1,176,汽车生活,http://i2.hdslb.com/bfs/archive/c82865771a87b45f0a395c07639ad04e01bc30e2.jpg,这次是下了血本了……,1699325404,1699325404,,182,0,说车的姚老板,1590640603,235623994,2016198,1189,849,9359,20352,1389,181963,0,26,0,2016198,1324152935,https://b23.tv/BV1qe411X7jk,浙江
381,BV1Wg4y197ej,1,250,出行,http://i0.hdslb.com/bfs/archive/320fce0c7f5e8ec5eff88198240d6b89083dc360.jpg,野外发现1800年前的帝王墓！规模庞大，可惜被盗了三次。,1699778700,1699761654,-,244,0,逸明荒野探墓,339937042,833283901,137171,663,375,545,575,320,13999,0,0,0,137171,1329618864,https://b23.tv/BV1Wg4y197ej,福建
382,BV1Bw411T7p7,1,17,单机游戏,http://i1.hdslb.com/bfs/archive/595ba7aaa29177491708b959b4f6a434bb2183b2.jpg,【逆天宝可梦吐槽110】MEGA烈空坐：最强の宝可梦！,1699799287,1699799287,"全扩第一单挑王，780不锁道具的屑精灵！好好敲打敲打！
求三连支持！",2114,0,刚猛Van惜羽,4092049,278362530,84297,315,589,563,2243,114,4745,0,0,0,84297,1330234956,https://b23.tv/BV1Bw411T7p7,浙江
383,BV1bQ4y187oq,1,138,搞笑,http://i2.hdslb.com/bfs/archive/bedfd640120a46247b556876b6f2c52eeffca074.jpg,再见了老登，今晚我就要远航,1699683942,1699683942,-,69,0,伤心欲茄222,3.49326E+15,705810249,874920,345,453,4790,2854,7519,92838,0,0,0,874920,1328664719,https://b23.tv/BV1bQ4y187oq,辽宁
384,BV1Bw411T76Y,1,172,手机游戏,http://i2.hdslb.com/bfs/archive/81e746cfc367a6159ee5c597a93bb5da06ad4398.jpg,朵莉亚加入无皮村，回村的路就隐藏在歌声之中！,1699781413,1699781413,,200,0,逗打QaQ,298301396,278361529,89384,178,305,584,1996,98,7924,0,0,0,89384,1329938447,https://b23.tv/BV1Bw411T76Y,广东
385,BV1xa4y1Q75g,1,65,网络游戏,http://i1.hdslb.com/bfs/archive/6151f49738b31c530beb02024945eb99cf2d1e32.jpg,“高标准 ！   严要求！！”,1699596594,1699596594,你好   我叫简介,182,0,暮里y,295567670,663139073,841804,809,1564,2020,565,164,39176,0,0,0,841804,1327527423,https://b23.tv/BV1xa4y1Q75g,江苏
386,BV1dw411p7iN,1,29,音乐现场,http://i1.hdslb.com/bfs/archive/64cc454862949a2702b46076f61563e4a3a7aeb4.jpg,【爷青回/LIVE】平野绫在京阿尼感谢祭上演唱了God knows...！（2023）,1699712082,1699712060,"京阿尼感谢祭2023 Day1
231111
平野绫 with ENOZ",281,0,凉宫春日情报站,651634561,323259584,149634,222,1680,4316,2399,3584,8649,0,0,0,149634,1329181421,https://b23.tv/BV1dw411p7iN,英国
387,BV1j94y1V7yN,1,212,美食侦探,http://i1.hdslb.com/bfs/archive/2aef047e880bd95a5e8fe5fb901bebd468a66d5b.jpg,台州“糯叽叽“美食天堂，20元一整天，当地人：“糯！”,1699347600,1699337472,记录一个特别的奶奶。,1234,0,盗月社食遇记,99157282,365614704,1603752,9274,4318,36231,157531,16215,171429,0,4,0,1603752,1324329662,https://b23.tv/BV1j94y1V7yN,上海
388,BV1zC4y1U7YH,1,17,单机游戏,http://i1.hdslb.com/bfs/archive/b583f3328ba9090e84288c6c5ba3a84076a406db.jpg,当我们带水友挑战「踩到草方块就会暴毙」！！,1699749000,1699722667,"米洛的第一期圆梦挑战！本以为我会很社恐的，但并不~
毕竟观众们都是好兄弟姐妹~
这次的幸运观众 @不若晨星  @小新想磕糖  
下期圆梦挑战抽奖可能在今日！",837,1,萝卜吃米洛,5007752,790789342,317028,473,207,1984,1931,62,27458,0,0,0,317028,1329329582,https://b23.tv/BV1zC4y1U7YH,上海
389,BV1UG411Q7hA,1,253,动漫杂谈,http://i2.hdslb.com/bfs/archive/318a0c5c6a587d70bee391db345b709a5ab2f26d.jpg,毒岛向伊织第二次告白，吐露悲惨家事，伊织忍心再次拒绝吗？【碧蓝之海#63】,1699784541,1699784542,"这一话真是神，毒岛退场的安排突然又合理，剧情干脆利落，最后毒岛捏造自己甩掉伊织广而告之更是点睛之笔，不仅缓和了二人之间的尴尬关系，更加突出了毒岛人设，也说明毒岛没有陷入悲伤，重新恢复了精神；搞笑和恋爱没有一处是短板，《伊织同学选妃了》真是一部满分的漫画！就是时不时穿插了一些意义不明的潜水剧情，扣一半分数。
（第一次看的时候我对毒岛的悲惨背景深信不疑，深感同情，这个女人的话真是一个字都不能信）",664,0,阿阿阿阿伟蜀黍,382153768,408341792,139198,892,731,1875,4723,455,9538,0,0,0,139198,1329981003,https://b23.tv/BV1UG411Q7hA,江苏
390,BV1Kb4y1g7Ry,1,172,手机游戏,http://i2.hdslb.com/bfs/archive/2ba255631cfbb47b44750bacb4ad80827cba6c0e.jpg,【原神】完 全 之 龙！！水龙水龙别追啦！！,1699758000,1699724053,"自制，感谢白米参演
从一开始那维莱特追逐芙宁娜，到两人身形交互，那维莱特逐渐领先，隐晦的表达了曾经枫丹压在了芙宁娜纤细的肩头，她似一根细针却要支撑枫丹这座倒悬的金字塔，就连那维莱特也要隐瞒
视频中间那维莱特逼近芙宁娜，隐喻了主线剧情中那维莱特的质问，但芙宁娜只能向前，她无法回头，她没有任何人可以倾诉，只能倔强的咬牙向前
而视频后半段但如今，那维莱特已经遥遥领先，芙宁娜已经可以卸下重担，去开始自己想要的生活，因为完 全 之 龙已经出现，但芙宁娜还在奔跑，数百年的惯性让她即便可以卸下一切，还是会聆听人们的呼唤",32,0,卡特亚,43222001,620805486,549741,190,1036,3664,1512,5072,40714,0,0,0,549741,1329362118,https://b23.tv/BV1Kb4y1g7Ry,河北
391,BV14e411D7MS,1,182,影视杂谈,http://i1.hdslb.com/bfs/archive/ab25230eb81019d4174f0b97d3de0db7039f3d0f.jpg,漫威15年最烂诞生？《惊奇队长2》到底能不能看？,1699607388,1699607389,,494,0,努力的Lorre,7487399,235728315,1640862,5013,3918,4809,6805,6256,89426,0,0,0,1640862,1327716454,https://b23.tv/BV14e411D7MS,北京
392,BV1KN411g7hn,1,22,鬼畜调教,http://i2.hdslb.com/bfs/archive/27a50e1633c4c2079fd20b2c81db614a68166051.jpg,【芙宁娜】⚡你能忍受芙芙噔噔的洗脑么⚡汪⚡,1699610400,1699534713,"这么可爱的芙芙谁不喜欢呢！？
祝大伙芙气满满，抽卡必出货！！！

BGM:Vadoka Bayan
芙芙雪糕动图：冰酒_icwine/Silicon-Stalker
Model：miHoYo/给你柠檬椰果养乐多你会跟我玩吗
Motion：破碎面具/Jerry蟹黄堡/那啥的青年/6硬币的平凡怪/可爱的绯玉丸
*所有图片素材均来源于网络*",91,0,莉可Kurisu,115058458,493148483,754045,752,599,37800,22847,4564,125544,0,64,0,754045,1326889644,https://b23.tv/BV1KN411g7hn,日本
393,BV1yC4y1U7cN,1,65,网络游戏,http://i2.hdslb.com/bfs/archive/585c242f3a5d6b0c62704cf7e94449104cc73fdb.jpg,【APEX】办公鼠标女派友跟我说想学TS,1699671612,1699671613,本视频所有三连将赠予我某个用办公鼠标的女派友，以及希望她能看懂这个视频,99,0,我是中山人Leo,39015838,790767224,283707,84,660,22195,8814,3200,35574,0,0,0,283707,1328438093,https://b23.tv/BV1yC4y1U7cN,广东
394,BV1gg4y197Av,1,172,手机游戏,http://i0.hdslb.com/bfs/archive/5d0da608f153d7ea91dee4d66b4bc915de14e071.jpg,爆氪20W元！挑战从零开始通关【梦幻手游】！（10）,1699761600,1699594308,点赞过2万，或者硬币过1万，持续更新！,521,0,心灵侦探明柏辰,75547577,833205891,156014,550,221,2094,13379,1217,14124,0,0,0,156014,1327487739,https://b23.tv/BV1gg4y197Av,湖北
395,BV1uw411x7rS,1,138,搞笑,http://i2.hdslb.com/bfs/archive/7d888ed4a72702e0063a8dc2c6b7155cb5b18daa.jpg,真的只是某一瞬间.....,1699586933,1699586933,-,71,0,熬一耶ye,395415494,323169367,2382187,921,2952,10839,3604,12588,191631,0,67,0,2382187,1327390354,https://b23.tv/BV1uw411x7rS,辽宁
396,BV1Vw411W7f5,1,17,单机游戏,http://i0.hdslb.com/bfs/archive/bc2d2504ade1142ccef323db6a9b6262f27240a2.jpg,回家发现孩子「瘦了一圈」？！,1699747200,1699725262,"游戏名：Crossing Guard Joe
-------------------------------------------
不要在视频里提无关up主喔！
喜欢的话不要忘记
【点赞】【投币】【评论】【关注】！！",585,0,黑猫大少爷,4831263,323348575,285603,621,262,1981,1829,204,20955,0,0,0,285603,1329333597,https://b23.tv/BV1Vw411W7f5,上海
397,BV1qM411f7YA,1,162,绘画,http://i1.hdslb.com/bfs/archive/d93eca8f0710e9c1964b2b627f4a8ec48259b329.jpg,一车人围着看孩子玩纸牌,1699690579,1699690580,几位不同年龄的男生都放下了手机，都想玩也都没开口….视频来自于 帅的很拉风,15,0,画画的烛龙,44106618,535844960,871798,358,1652,14706,4786,2431,149906,0,0,0,871798,1328783095,https://b23.tv/BV1qM411f7YA,上海
398,BV12N411g7XR,1,182,影视杂谈,http://i0.hdslb.com/bfs/archive/ac0ea3c0925336b16fd6ca74a8d286c58f8b62c3.jpg,魂穿孙悟空！刘备如何成为斗战胜佛？,1699696800,1699673763,刘备魂穿孙悟空，如何倒反天罡，一统三界？本期视频脑洞大开，但设定真实合理。如果你喜欢这种故事，就点赞催更吧。,1487,0,啊粥粥啊粥,8096990,493278764,502986,2097,803,3437,7672,454,23693,0,0,0,502986,1328465333,https://b23.tv/BV12N411g7XR,浙江
399,BV1ZC4y1m7tJ,1,256,短片,http://i0.hdslb.com/bfs/archive/b6fda2677492d6ea69148e0b2844f554309e8fd7.jpg,暗恋这件事 从古至今的难题,1699443302,1699442591,,109,0,煎饼果仔呀,543740771,790654362,2544640,482,977,15270,5161,2215,199817,0,46,0,2544640,1325697015,https://b23.tv/BV1ZC4y1m7tJ,贵州
400,BV1yz4y1P7bU,1,222,小宠异宠,http://i1.hdslb.com/bfs/archive/7bc20d4bad109fd5746754c2c9598185b310f0cc.jpg,跟着野鸭子浪了几天的柯尔鸭在野外饿惨了，屁颠屁颠的跑回来了,1699706824,1699706824,-,145,0,MK的鹦鹉,373448384,578288424,301735,274,334,529,1360,283,13217,0,0,0,301735,1329077393,https://b23.tv/BV1yz4y1P7bU,湖北
401,BV1qH4y1B7dm,1,208,校园学习,http://i0.hdslb.com/bfs/archive/63053b33d46e63d3c95a61ef59e1994b6a66be44.jpg,圆锥曲线“二级结论”太多啦！先学这些最常考的！,1699707600,1699680691,"https://gaojiua.com/app/ 笔袋正在持续更新2023高考真题卷！

微信公众号：一数儿，免费分享学习资料~ 

@一化儿  学习化学
@一生儿  学习生物
@一英儿  学习英语
@一地er  学习地理

愿这份友谊长存！",2715,0,一数,14229967,963276329,203327,910,564,13757,5440,1221,17564,0,0,0,203327,1329306235,https://b23.tv/BV1qH4y1B7dm,天津
402,BV1z94y137Fv,1,85,小剧场,http://i2.hdslb.com/bfs/archive/d85149bff5f4c66c13a07346fff1bccd524bfbd3.jpg,学会了吗,1699691700,1699691700,-,40,0,卖瓜小郎君,44113141,365818121,322359,147,689,6024,1304,5346,28570,0,0,0,322359,1328803833,https://b23.tv/BV1z94y137Fv,江西
403,BV1mQ4y187YZ,1,233,极客DIY,http://i1.hdslb.com/bfs/archive/8e9152440e427f743d6fe610f0c9c94cd2db1879.jpg,Owen来造 | 探索100ml真空到底能爆发出多大的能量？(起迪 Max3),1699625231,1699625231,,725,0,Owen来造,1363795039,705832483,1007679,1446,809,7413,2773,572,24714,0,0,0,1007679,1328048932,https://b23.tv/BV1mQ4y187YZ,广东
404,BV1Wc411X7hR,1,161,手工,http://i2.hdslb.com/bfs/archive/e927d08ad2591235903bec3bd39ac92de6b00d8a.jpg,养猫人VS养狗人,1699686422,1699686422,-,91,0,张煜东East,1176972733,280796574,892853,262,691,4678,673,341,76965,0,0,0,892853,1328709086,https://b23.tv/BV1Wc411X7hR,北京
405,BV11N411g7Q3,1,182,影视杂谈,http://i1.hdslb.com/bfs/archive/36fb88b41b1fa270dedf8e3ca1a47be0240c1d4d.jpg,美女网红吃播PK撑死在直播间！2023韩恐高光时刻 | 夜班老司机《怪谈晚餐》,1699682696,1699682696,夜班老司机如约而至，大家快上车，韩恐拼盘《怪谈晚餐》！,1104,0,小侠来了,69221252,493273524,517633,3433,424,5089,1539,1171,16578,0,0,0,517633,1328628627,https://b23.tv/BV11N411g7Q3,浙江
406,BV1uw411x7iH,1,183,影视剪辑,http://i2.hdslb.com/bfs/archive/e2cfd0c292452601c1fea86d57f33a743627a0e7.jpg,这就是演技吗，做个恶毒女配看得我都觉得憋屈了，有的情节还更贴合打工人一些。。。,1699415307,1699415307,"演技能让一个扁平的脸谱化配角变得丰满
ps:我知道女配做的坏事，也不认同偷稿造谣等，只是说有些情节，谢谢",191,0,狸子窈,84126970,323163028,1826724,10039,7190,12303,11861,12215,97680,0,62,0,1826724,1325278385,https://b23.tv/BV1uw411x7iH,四川
407,BV1gz4y1w7ic,1,209,职业职场,http://i2.hdslb.com/bfs/archive/6fbdb6d5dceea6469831dbcead2c924862979d3d.jpg,体验去美团上班一天，产品经理也要亲自送菜?,1699675200,1699628480,"特斯拉和拳头之后，入职体验系列第三期来了，我最大的感受就是：果然每家公司去上班的体验都截然不同，总有一种适合你

*戴墨镜仅为视频拍摄，各位入职请勿模仿
*感谢SH的跟拍",1014,0,-LKs-,125526,578314172,546213,4981,1820,4965,6604,4274,35836,0,0,0,546213,1328086781,https://b23.tv/BV1gz4y1w7ic,北京
408,BV1pw411T7Jc,1,253,动漫杂谈,http://i0.hdslb.com/bfs/archive/369c0dd36fffc38b69bcd917edf82629e31f6cf2.jpg,《柯南》恐怖大力女！为了完美行凶 竟徒手搬运汽车！,1699631483,1699631483,本人本站只有这一个账号哦~,156,0,他说电影,1524554405,278274884,589100,504,545,2655,836,323,43342,0,0,0,589100,1328167774,https://b23.tv/BV1pw411T7Jc,山东
409,BV1vG411X7Wx,1,212,美食侦探,http://i2.hdslb.com/bfs/archive/2b058abaa39fcd0255aec332a2cad0dab800df8d.jpg,齐齐哈尔烤肉,1699608000,1698980704,两个人在齐齐哈尔怼58块钱一盘的雪花大片肉，嘎嘎香,266,0,海吃王_,3.49329E+15,407929620,680665,844,1349,6276,1903,11187,22434,0,0,0,680665,1319812835,https://b23.tv/BV1vG411X7Wx,河北
410,BV1dN4y1D7XD,1,138,搞笑,http://i0.hdslb.com/bfs/archive/56012983622910d887d366b38875ee53dadddd90.jpg,老板让我滚出去,1699612905,1699612905,我买的多实用啊！ 点赞2W更新下一期,676,0,犀利有话说,8549633,875805556,1098302,5148,1147,12949,19685,633,84112,0,76,0,1098302,1327819510,https://b23.tv/BV1dN4y1D7XD,上海
411,BV1DC4y1U7ST,1,212,美食侦探,http://i2.hdslb.com/bfs/archive/44185c0b61b0869ee12c0ca8ac7a63cbb6bca729.jpg,这次肯定吃回本了吧？同学们哪里还有自助餐推荐下。,1699677326,1699677326,-,121,0,李维刚的日常,3.49326E+15,790792440,565883,394,639,822,753,487,48603,0,0,0,565883,1328558774,https://b23.tv/BV1DC4y1U7ST,湖南
412,BV1qN411g71m,1,172,手机游戏,http://i2.hdslb.com/bfs/archive/9d14aa0d226c798f2e2e952f7ea690473bbfaba2.jpg,《爱在西元前》，「爱」在心里面。,1699694400,1699673282,"生日快乐，我的好爱莉。
果然想为爱莉再唱一曲时，朋友们依旧会因爱莉再次聚集起来。
或许爱的故事就像爱的三部曲一样，爱的旅途不会完结。
2023，爱依然在这里。
好了，那么请听这首，「爱」在西元前。
----------STAFF----------
原曲：爱在西元前
原唱：周杰伦
翻唱：果蝇轰
二创填词：改放、果蝇轰
视频制作：安子、果蝇轰
混音：果屋
封面图绘：FISHintheTEA
封面制作：果蝇轰",236,1,果蝇轰,8469526,493252557,278743,2957,1230,21765,32599,3357,56062,0,0,0,278743,1328450455,https://b23.tv/BV1qN411g71m,上海
413,BV1HG411Q77f,1,21,日常,http://i2.hdslb.com/bfs/archive/e8c003655e1d7ee228c06db563754602770d1b33.jpg,坚持不懈的青春万岁！冬泳健身可能有危险，请勿模仿,1699484657,1699484657,-,102,0,朝阳冬泳怪鸽,690748574,408249676,2061419,2625,3452,17088,172273,3589,402996,0,7,0,2061419,1326164961,https://b23.tv/BV1HG411Q77f,辽宁
